       1	  15	     0	   635	     0	   920	     0	   117	     0	    64	    82	    23	     0	   100	     0	     0	    61	     0	    58	     0	     9	    95	     0	    71	    27	     1	     0	    10	     6	     5	    11	     0	     0	     0	     9	     0	     5	    31	     0	   109	    39	     0	     9	     0	     0	    57	     0	     0	     0	    32	    26	     0	    31	    15	     0	    12	     0	     1	     0	    25	     0	     4	     0	     1	     0	     1	    27	    26	     0	     0	     0	     8	     0	    11	     0	    17	    24	     2	     0	     4	     9	    11	    16	     7	     0	     8	    14	    15	     0	    16	     0	     3	     2	     7	     0	     0	     0	     0	    10	     0	    21	    21	     4	    28	     0	     0	    11	     0	     0	     0	     0	     0	     0	     0	     5	     0	     6	     0	     0	     6	     0	     0	     6	     0	     0	    11	     0	     2	     0	     0	     0	     2	    10	     3	     0	     1	     2	     2	     0	     0	     3	     2	     0	     0	    18	     0	    11	     6	     5	     0	     5	     5	     0	     0	     0	     0	     0	     6	     0	     0	     1	     0	     0	     0	     0	     1	     0	     1	     0	     6	     0	     0	     5	     6	     7	     0	     0	     2	     0	     0	     0	     0	     8	     2	     2	     1	     0	     3	     4	     0	     0	     0	     0	     1	     1	     0	     4	     1	     3	     1	     0	     0	     3	     2	     0	     7	     4	     0	     0	     0	     0	     9	     0	     3	     0	     0	     0	     0	     6	     0	     0	     0
       1	  15	     0	   917	     0	   900	     0	   225	     0	    21	    72	    62	     0	    98	     0	     0	    69	     7	   100	    46	    12	   142	     1	   118	    48	    19	    18	     0	     5	     0	    59	     0	     6	     0	     0	    46	    21	    10	     0	    62	    38	     0	     4	     0	     0	    41	     0	     0	     0	    18	     7	     0	    25	    12	     0	     0	     0	     0	     0	    32	     0	     7	    14	     9	     1	    23	     0	    31	     0	     0	     0	     0	     0	     0	     0	    13	     6	    22	     0	     0	     4	     9	     4	     0	     0	    14	    11	     0	     0	     0	    23	    11	     2	    34	     1	     0	     0	     5	    20	    13	    16	     3	     0	     6	     0	     0	    10	     0	     2	     0	     0	     0	     0	     4	    15	     0	    13	     0	     7	     0	     0	     4	     8	     0	     0	    11	     0	     1	     1	     0	     0	     0	     3	     5	     2	     8	     0	     0	     0	     0	     2	     0	     0	     0	     9	     0	     2	     1	     0	     5	     4	     0	     4	     4	     0	     0	     0	     0	     0	     0	     0	     0	     4	     0	     6	     0	     0	     1	     0	     8	     8	     0	     6	    15	    12	     0	     0	     0	     1	     0	     1	    11	     3	     2	     6	     5	     0	     0	     8	     2	     4	     0	     4	     0	     0	     1	     5	     0	     8	     1	     6	     0	     8	     0	     0	     6	     5	     3	     0	     0	     0	     3	     0	     8	     1	     0	     0	     0	     0	     0	     8	     2
       1	  15	     0	  1452	     0	   784	     0	    41	    16	    89	   107	    22	    30	   110	   123	     0	   119	    30	    86	     0	     0	    68	     0	    63	     0	     0	     0	     0	     0	     0	     2	     0	    66	    20	    47	     3	     0	     0	     0	    81	    66	     0	    56	     0	     0	    35	    10	     0	     0	     2	     9	     0	    16	     0	     0	     0	     0	    22	     0	     0	     0	     0	    24	     0	    17	     0	     0	     2	    26	     8	     0	    40	     0	     0	    15	    18	    27	    22	     0	     0	    29	     0	    20	    27	     0	     4	     0	    14	     6	     6	    25	     1	     0	    29	     0	    24	    12	     7	     0	     0	     0	     0	    35	     8	     0	     5	     0	     0	     0	    16	     0	    12	     0	     0	     8	     8	     5	    10	    14	     0	     0	     0	     0	     5	     8	     1	     7	     0	     3	     0	     1	     0	     7	     0	     0	     0	     6	     0	    10	     3	     0	     0	     0	     0	     0	     0	     0	     0	     0	    10	     0	     2	     0	     1	     7	     0	     5	     0	     0	     0	     0	     0	     0	     2	     1	     0	     9	     2	     4	     0	     0	     0	     0	     0	     3	     0	     0	     5	     0	    12	     0	     0	     4	     2	     5	     1	     0	     0	     0	     1	     5	     2	     0	     0	     4	     0	     6	     2	     4	     1	     1	     2	     5	     0	     0	     0	     6	     0	     8	     1	     4	     0	     0	     2	     0	     0	     7	     4	     5	     0	     0	     2
       1	  15	     0	  1756	     0	   739	     0	   146	     0	     0	   155	     1	     0	   162	     0	     0	   101	    59	    68	     0	    16	     6	    23	   137	     0	    14	     5	     0	     0	    11	     0	    11	    40	     0	     0	     1	     0	    82	     3	    63	    88	     0	    62	     0	     0	    38	     9	     0	    11	     0	    29	     0	     8	     0	    21	     9	     4	    29	     1	    21	     4	    11	     8	     1	    33	     0	     0	    24	    16	     0	     0	    20	     0	     0	     0	     1	     7	     0	     0	     0	     8	     0	    16	    14	     0	     0	    16	    21	    13	     0	    22	     0	     0	     2	     0	     8	     0	     0	     0	     5	     0	     0	     0	    16	     0	     0	     0	     0	     0	     0	     0	     2	    17	     0	     0	     0	     0	     4	    13	     1	    18	     7	     5	     0	     0	     0	     0	     0	    10	     0	     5	     4	    12	     0	     0	    13	     9	     0	     5	     0	     8	     0	     2	     0	     7	     0	     0	     0	     0	     1	     0	     2	     9	     4	     5	     3	     4	    11	     1	     0	     0	     0	     0	     2	     0	     0	     3	     4	     6	     0	     4	     0	     1	     0	     6	     0	     2	     0	     0	     5	     0	     0	     8	     4	     3	     0	     0	     1	     0	     0	     0	     0	     0	     0	     2	     0	     0	     0	     0	     1	     0	     0	     1	     1	     0	     3	     7	     0	     4	     3	     6	     3	     0	     3	     0	     0	     3	     0	     0	     0	     0	     4
       1	  15	   264	   884	     0	   661	     0	    56	    56	     0	   119	     0	     0	   194	    45	     0	    41	    41	    66	     0	     0	   142	     0	    82	    57	    18	     0	    30	     0	     0	     0	    52	     2	     0	     0	    37	    60	     0	     0	    77	     0	     0	    38	     0	     0	    49	     5	     0	     0	     0	    48	     1	    10	    65	     6	     0	    38	     0	     1	     1	    19	    17	    10	     0	     8	     0	    48	     0	     9	     0	     0	     0	     1	    26	    14	    16	    17	     0	     0	     1	    35	    13	     0	     0	     0	     0	     4	     6	     0	     0	     0	     0	     0	     1	    12	    11	     4	     4	     0	     7	     0	     0	    16	     8	     0	    13	     1	    10	    19	     9	     2	    16	     0	     0	     4	     0	     0	     9	    17	     0	     1	     0	     3	     6	     0	     2	     0	     0	     0	     0	     0	     0	     9	     0	     4	     5	     0	     0	     0	     0	     5	     1	     2	    15	     0	     0	    11	     0	     0	     0	     0	     0	     1	     1	     7	     5	     0	     3	     3	     0	     3	     0	     3	     1	     4	     1	     5	     0	     2	     0	     5	     0	     0	     8	     2	     1	     5	     0	     0	     1	     0	     9	     0	     0	     0	     8	     4	     0	     0	     2	     0	     0	     0	     3	     3	     0	     0	     1	     0	     0	     0	     5	    12	     0	     4	     0	     3	     4	     8	     0	     4	     0	     0	     0	     4	     0	     0	     0	     6	     0	     0	     3
       1	  15	   544	   796	     0	   627	     0	    95	   222	    80	    76	     0	     0	   168	    51	     0	    88	    62	    86	     0	    15	   104	     0	   134	    35	     0	     0	   126	     0	    18	     0	    18	    35	     0	     0	    15	     0	     0	     0	    58	    39	     0	    38	     0	     0	     0	    19	     0	     0	     0	     0	    20	    40	    26	    23	     0	    22	     8	     0	    35	     0	    41	    20	     0	     0	     0	     0	     0	     0	    23	    11	     0	     4	     3	    15	    35	     0	     0	     0	    21	    41	     0	    19	     6	    41	     1	     3	     0	     0	     0	     0	    10	     9	    19	     0	     3	    29	     0	     0	    22	     0	     0	     0	    25	    17	     0	     0	     1	    19	     0	     9	     0	     1	     0	     9	    10	     0	     0	     0	     3	     0	     0	     4	     3	     3	     0	     7	     0	     3	     0	     4	     2	     6	     1	     3	     0	     0	     0	     0	     0	     0	     7	     3	    12	     0	     0	     8	     0	     6	     7	     4	     0	     6	     0	     1	    10	     1	     0	     6	     0	     0	     0	     0	     0	     0	     0	     0	     0	     7	     4	    12	     0	     0	     0	     0	     0	     5	     0	     0	     0	     1	     2	     4	     0	     0	     0	     0	     0	     0	     0	     0	     0	     3	     5	     0	     0	     0	     4	     0	     2	     4	     3	    13	     0	     5	     0	     1	     0	     3	     0	     6	     0	     0	     0	     0	     0	     0	     6	     4	     0	     0	     0
       1	  15	    66	  1185	     0	   668	     0	    78	    69	     0	   122	    47	   114	   209	   119	     0	   114	     8	    48	     0	     0	    53	     0	   171	     0	     0	     0	    17	     0	    13	     0	     0	     0	    60	    95	    25	     0	     7	     0	    82	     0	     0	    39	     0	     5	    41	    11	     0	     0	     0	    23	     0	     0	     7	    10	    36	     0	     6	     6	     0	     7	    14	    16	    19	     7	     6	     0	     2	     0	    33	     2	     0	     0	     7	     0	    19	     0	     0	     0	     0	     0	    22	     0	    10	     0	     0	     2	     4	     0	     0	     0	     2	    48	     0	     0	     0	     0	    17	    16	     0	     0	     0	    16	     7	     5	     0	     0	    19	     4	     0	    14	     4	     6	     1	     0	    12	    14	     0	     4	     0	     2	     4	     0	     4	     3	     6	     0	     0	    10	     0	    12	     0	     0	     0	     1	     4	     6	     3	     0	     1	     1	     0	     0	     0	     0	     0	     3	     0	     2	     0	     5	     0	    10	     3	     5	     0	     0	     4	     0	     4	     0	     1	     0	     0	     4	     0	     0	     0	     2	     2	     0	     4	     0	     5	     0	     0	     0	     5	     0	     9	     9	     2	     0	     0	     5	     0	     0	     0	     0	     6	     0	     5	     1	     0	     0	     0	     0	     0	     0	     2	     0	     5	     3	     2	     0	     1	     1	     1	     0	     0	     0	     0	     0	     0	     0	     0	     0	     1	     0	     2	     0	     0
       1	  15	   397	   776	     0	   687	    84	    88	   204	     0	   189	    73	     0	   117	     0	     0	   117	    45	    56	     0	    57	    87	     2	   114	    44	     1	     0	    90	     0	     0	     0	     0	    30	    14	    22	     0	    22	    30	     0	    83	    59	     0	     8	     0	     0	    40	     0	     0	     0	    10	    15	     0	    12	    29	     0	    10	    23	    19	     0	    15	     0	    17	     5	    26	     1	     9	     0	     9	     0	    12	     6	    18	     0	     1	     0	    26	     2	     0	     0	    18	     0	    22	     4	     1	     0	     0	     0	    25	     0	     2	     4	     0	    51	     3	     0	    14	     0	     4	    28	     0	     0	    11	     9	    15	    18	     4	     2	    11	     0	     0	    11	     4	    14	     0	     9	     0	     0	     0	     0	     3	     7	     0	     0	     0	     0	     2	     0	     0	     6	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     1	     0	     6	    12	     9	     0	     0	     0	     0	     7	     0	    10	     1	     0	     0	     0	     3	     0	     0	     0	     3	     0	     0	     0	     0	     0	     0	     6	     0	     3	    10	     0	     8	     0	     0	     0	     1	     0	     4	     0	     0	     4	     0	     1	     3	     0	     3	     0	     0	     0	     3	     6	     0	     0	     0	     0	     0	     0	     0	     0	     2	     1	     3	     0	     1	     0	     0	     0	     3	     1	     0	     2	     0	     3	     4	     0	     2	     0	     1	     0	     0
       1	  15	     0	  1794	     0	   756	     0	     0	   359	     0	   112	    32	    44	   146	    15	    18	   157	    20	   126	     0	     0	    98	     0	   147	    46	     0	     0	     0	     0	    11	     0	     0	    34	    29	    42	    72	     0	    18	     0	    13	     2	     0	   103	     0	     0	    23	     5	     0	     0	    40	     0	     0	    12	    31	    18	     0	     0	     7	     0	     0	    24	    10	     2	     0	     0	    23	     0	    15	     0	    18	     8	    25	     0	     5	    10	     1	     0	     0	     0	     0	    47	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	    11	    17	    13	    21	     0	     2	    10	    11	    20	     4	    19	    19	     0	     0	     4	     1	    28	     0	     6	     2	     8	     4	     0	     0	    16	     0	     1	     8	     9	     0	    12	     0	     0	     0	     0	     4	     1	     8	     0	     4	     5	     0	     7	     0	     1	     0	     0	     2	     2	     0	     0	     0	     4	     0	     0	     0	     1	     0	     1	     0	     0	     0	    12	     6	     0	     2	    10	     6	     9	     0	     6	     0	     5	     0	     0	     2	     0	     0	     0	     7	     0	     0	     0	     4	     6	     3	     2	     1	     0	     0	     3	     6	     2	     0	     0	     8	     0	     0	     9	     0	     0	     0	     0	     0	    11	     1	     0	     5	     0	     0	     0	     1	     0	     0	     0	     3	     0	     0	     1	     4	     1	     3	     1	     0	     0	     1	     0	     0	     4	     0	     0
       1	  15	   315	  1141	     0	   718	     0	   104	    33	    88	   127	     0	    61	   172	    25	     5	   149	     0	    56	     0	     0	   111	    25	   126	    51	     2	     0	     0	    59	    17	     0	     0	    37	    14	     0	     0	    86	    47	    12	    25	    38	     5	    46	     0	     0	    38	     0	     0	     0	    18	     3	     0	     0	    40	    19	     0	     0	    31	     0	    10	    22	     9	    19	     2	     0	     2	     0	     4	     0	    23	     1	     0	     0	     7	     0	     0	    10	     0	     0	     0	    27	    23	     8	     1	     0	     0	     0	     1	     0	     0	     0	     0	    31	     0	    10	     4	     0	     0	    14	    21	     0	    18	    30	     0	    28	     0	     0	     0	     7	     0	     0	     0	    16	     4	    22	     3	    10	     0	    14	     3	     5	     6	     0	     7	     0	     0	     9	     0	     7	     0	     4	     3	     3	     0	     0	     3	     0	     0	     6	     0	     5	     0	     0	     3	     0	     0	     0	     0	     4	     5	     0	     0	     0	     7	     4	     4	     0	     3	     0	     0	     0	     0	     0	    16	     0	     0	     0	     0	     0	     0	     0	     1	     0	     0	     6	     6	     2	     0	     7	     0	     5	     2	     7	     0	     2	     0	     0	     0	     0	     8	     7	     5	     1	     1	     0	     6	     0	     0	     0	     0	    10	     6	     2	     0	     3	     5	     0	     1	     3	     2	     6	     2	     0	     0	     0	     0	     0	     0	     6	     1	     0	     0
