       2	   2	  5833	  3144	     0	     0	   190	     0	     0	     1	    12	    16	    39	     7	    60	     0	     0	    19	     0	    11	     3	     0	    39	     0	     0	     6	    43	    99	     0	    25	   102	     0	     0	     5	     0	     0	     9	     0	     2	     0	     0	     0	    63	    16	     9	    43	     0	     0	     0	     0	    20	     0	    19	     0	     0	    25	     6	     0	     0	     0	     0	     0	     3	     8	     0	     0	     0	     0	     5	    15	     8	     0	     0	    12	     6	     0	     5	    26	    17	    28	    10	     0	     0	     0	     0	     2	     4	    15	    10	     0	     0	     0	     7	     0	    28	    11	     0	     0	     0	    19	    31	    23	     0	     0	    10	     0	    12	     4	     0	     0	     0	     0	     0	     0	     5	     0	     0	     0	     4	    10	     6	     0	     0	     5	     5	     0	     0	    11	     0	     3	     0	     4	     0	     8	     0	     0	     0	     0	     2	     0	     0	     0	     2	     0	     0	     0	     0	     0	     0	     7	     0	     0	     1	     4	     0	     0	     3	     0	     0	     0	     0	     0	     6	     0	     4	     0	     4	     4	     5	     1	     0	     0	     8	     0	     0	     0	    12	     5	     1	     6	     0	     2	     0	     1	     0	    12	     0	     0	     0	     9	     4	     1	     5	     7	     2	     1	     1	     5	     0	     1	     0	     0	     9	     0	    15	     0	     1	     0	     0	     0	     0	     2	     4	     0	     0	     5	     2	     0	     2	     3	     0	     0
       2	   2	  5463	  3080	     0	     0	   224	     0	     0	     2	     0	     0	     0	     0	    17	     0	     0	    14	     0	     0	     0	     0	     0	     0	     0	     0	     3	    68	     7	    56	    41	     0	     0	    51	     0	     8	    20	     0	     0	     0	    12	     0	    52	    16	     0	    48	     0	    15	     0	    20	    31	    13	     0	    14	     0	    31	     0	     0	    14	     0	     0	     4	     0	     0	     0	     0	    17	     0	    39	     0	    15	     0	     0	    34	     0	     0	     0	    30	     1	     0	     0	     0	    21	     0	     0	     0	     0	     0	    17	     0	    19	     5	    25	     0	    25	    24	     0	     0	     2	     0	     0	     0	     0	     0	    12	     0	    20	     5	     0	     5	     0	    10	     0	     0	    10	     0	     0	     0	    10	     0	     0	     0	    18	     0	     5	     5	     0	     4	     0	     0	     2	     0	     0	    10	     0	     2	     0	     3	     0	     2	     0	     0	     0	     0	     3	     0	     2	     9	     7	     0	     4	     5	     6	     4	     0	     0	    11	     1	     0	     2	     1	     0	     5	     3	     0	     3	     6	     0	    10	     3	     0	     8	     9	     3	     0	     5	     2	     6	     3	     0	     0	     1	     1	     0	     0	     5	     0	     0	     0	     2	     7	     0	     2	     0	     0	     0	     3	    10	     0	     6	     0	     0	     0	     1	    13	     0	     2	     0	     5	     0	     5	     0	     1	     0	     0	     3	     0	     0	     0	     0	     0	     0
       2	   2	  5949	  4059	     0	     0	    59	    33	     0	     0	    30	   161	     0	    34	    21	    62	    40	     0	    20	     0	    18	     0	    35	     0	    21	    68	    11	    58	    62	    20	    24	    16	    23	     0	     3	     0	     0	     0	     6	    47	     0	     0	     1	     0	     0	    19	     0	    10	     0	    16	    25	     0	     0	     0	     0	    17	     0	     0	    16	     9	     1	    17	    19	     8	     5	     0	    18	     0	    18	    11	     0	     0	     0	     0	    10	     0	     9	     8	    30	    13	     0	     0	    15	     0	     0	     8	    28	     0	     3	     0	     0	     7	    14	     0	    10	    21	     0	     0	     1	     0	     0	    16	     4	     0	     0	    19	     7	     0	     5	     0	     0	    12	     0	     0	     0	     0	    10	    10	     3	     0	     0	     1	     1	     0	     2	     0	     5	     3	     0	     2	     0	     0	     5	     2	     0	     0	     2	     0	     0	     8	     0	     0	     1	     6	     0	     1	     1	    10	     0	     8	     5	    10	     0	     0	     0	     0	     0	     4	     0	     1	    12	     1	     7	    13	     0	     8	     0	     0	     0	     0	     2	     4	     0	     3	     6	     1	     0	     4	     2	     8	     0	     0	     7	     1	     0	     5	     4	     0	     0	     3	     5	     4	     0	     0	     3	     0	     4	     6	     0	    12	     0	     0	     0	     0	     0	     0	     0	     0	     7	    10	     8	     0	     1	     8	     1	     0	     0	     0	     0	     2	     0	     2
       2	   2	  6200	  4555	     0	     0	    21	   254	     0	     0	     0	    35	     0	    38	     0	     0	     0	    21	    39	    20	    60	     0	    21	     2	    70	     0	     0	    17	     9	    66	    45	    26	    30	     0	     0	     0	    19	     0	     0	    12	     0	     8	     0	     0	     7	    20	     0	     6	     0	     0	     0	     0	     0	     0	    21	    31	     0	     0	    39	     0	    14	     3	    10	     0	    12	     0	     8	     0	     5	    11	     0	    20	     0	     0	     0	    11	     3	    12	     0	    17	     0	     0	    19	     0	    27	     0	     7	     0	     0	     0	     6	     0	     0	     0	     7	     0	     0	     5	     0	     0	     0	     2	     0	     0	     9	     5	    13	     0	     0	     0	     0	     0	     0	     0	     0	     0	     5	     8	     2	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     4	     4	     5	     9	     3	     0	     5	     0	     1	     8	     0	    12	     6	     5	     8	     6	     2	     4	     1	     0	     0	     5	     1	     0	     1	     8	     1	     3	     4	     1	     2	     4	     8	    10	     0	     0	     0	     2	     5	     0	     0	     7	     0	     8	     1	     1	     4	    16	     0	     0	     5	     0	     0	     3	     0	     0	     0	     0	     0	     1	     0	     6	     0	     0	     1	     8	    11	     5	     0	     8	     0	     1	     0	     0	     0	     5	     0	     0	     0	     2	     0	     0	     1	     4	     2	     0	     3	     0	     5	     4	     0	     3
       2	   2	  6281	  4936	     0	     0	    22	   129	     0	     0	     0	    11	     0	     0	     0	    12	     0	     3	    31	    39	     0	     0	     0	     0	    15	    35	     0	    89	    59	     0	    13	     0	    46	    20	    13	    26	     0	     0	     0	     0	     0	     0	    35	     0	    11	    46	     4	     0	     0	     0	     0	    11	     0	    14	    25	    42	     0	     0	    16	     4	    11	     7	    55	     0	    10	    31	     0	     0	     0	     7	     0	     0	     0	     0	    21	    35	    20	     0	     0	     0	     0	     0	     5	     0	     0	    11	    14	     0	     0	     0	     3	    14	     0	    20	    11	     0	     3	     0	     5	     0	     0	     0	     0	     7	     7	    13	     8	     0	     0	     5	     5	     2	     0	     4	     9	     1	     0	     0	     5	     6	     0	     0	     4	     0	     0	     0	     4	     5	     0	     0	     4	     2	     2	     0	     1	     0	     6	     0	    13	     1	     1	    16	     0	     0	    10	     6	     0	    14	     1	     0	     0	    11	     0	     4	     1	     0	     0	     0	     3	     7	     0	     0	     0	     0	     0	     1	     6	     0	     6	     0	     0	     4	     0	    10	     0	     0	     6	     0	     9	     3	     3	     0	     2	     2	     0	     0	     0	     0	     0	     2	     4	     0	     0	     0	     7	     4	     0	     2	     0	     0	     5	     1	     0	     0	     0	     8	     0	     0	     2	     4	     6	     6	     1	     0	     3	     0	     7	     4	     4	     3	     1	     0
       2	   2	  6185	  4760	     0	     0	    22	   128	   162	     0	     0	   223	    40	     0	     6	    10	     7	     0	     0	     0	    80	     7	     0	    50	     0	    81	     0	    40	     0	    47	     5	     0	    47	    43	    46	    48	    35	    17	    20	     0	    14	     0	     0	     0	    12	    42	    20	    56	     0	     0	     0	    12	     0	     0	    13	     3	    17	     3	     0	     0	    15	    23	     0	     0	     0	    30	     0	     0	     2	     6	    12	     3	     0	     0	     5	    13	     0	     0	     0	     0	     0	     0	     0	     0	    12	     0	     6	    21	     0	     0	    13	    23	     0	    10	     0	     0	     0	     8	     0	     0	     0	     0	     3	    22	     0	     0	     2	     0	     1	     8	     0	     2	     0	     0	     4	    12	     0	     0	    12	     0	     0	     7	     1	     0	     4	     0	     0	     2	     1	     4	     0	     0	     0	     0	     3	     6	    10	     0	     1	     0	     0	     2	     0	     0	     3	     0	     0	     3	     0	     5	     2	     7	     0	     0	     0	     0	     0	     0	     6	     0	     0	     9	     0	     4	     1	     0	     5	     6	     0	     0	     0	     5	     2	     1	     0	     0	     0	     3	     3	     5	     0	     0	     5	     0	     0	    14	     0	     0	     0	     1	     1	     0	     0	     0	     2	     0	     0	     3	     0	     0	     0	     8	     0	     0	     0	     0	     0	     0	     6	     4	     2	     0	     0	     0	     0	     0	     7	     3	     0	     0	     0	     0
       2	   2	  6430	  4783	     3	     0	    29	   217	     0	    77	     0	     0	     0	    30	     0	    64	     7	     2	    23	     0	    79	     0	     0	    31	    12	    36	     0	     0	     0	     0	    34	    12	    43	    50	    13	     8	    32	     0	    71	     0	     0	    25	     0	     0	    20	    14	    38	     0	     0	    56	     0	     9	     0	     0	    15	     3	    25	     0	     0	     1	     6	    10	     0	     0	     7	    11	     4	    21	     6	    16	     1	     0	     0	     0	     2	    17	     0	     0	     0	     0	    11	     5	     7	     0	     3	    12	     0	    14	     9	     0	    10	     0	     0	     0	     5	     6	     0	     0	     0	     0	     8	     7	    21	     0	     0	     0	    19	     0	    11	    15	     0	     2	     0	     0	     4	    18	     0	     0	     0	     9	     0	     1	     5	     0	     0	     0	     0	     0	     0	     0	     0	     8	     0	     1	     1	     0	    20	    10	     0	     9	     0	     1	     8	     1	     0	     0	     0	     0	     0	     0	     8	     0	     3	     0	    13	     0	     5	     5	     0	     3	     0	    10	     2	     7	     6	     0	    12	     0	     6	     2	     9	     0	     0	     1	     0	     5	     0	     3	     5	     7	     0	     0	     9	     1	     0	     8	     3	     0	     0	     1	     0	     0	     0	     0	     1	     9	     0	     0	     0	     2	     0	     6	     2	     0	     0	     4	     3	     6	     4	     7	     5	     0	     0	     0	     0	     0	     3	     1	     0	     0	     0	     0
       2	   2	  6604	  4783	   129	     0	    98	   128	     0	     0	    43	    76	    30	     0	     0	    31	     0	     3	     0	    24	     0	     0	     0	     0	     0	    19	     8	     0	    65	     0	    30	     0	    44	    22	     0	     0	    10	    39	    40	    14	     0	    27	     0	     0	    56	     0	    36	     0	     0	    11	     0	     4	     0	     0	     0	     0	     0	     0	     0	    13	     0	     2	     9	     0	    21	    27	    12	     0	     0	     0	     0	     0	     0	     0	     5	     8	     9	     0	     0	     0	     2	     1	    22	    16	     9	     0	     0	     1	     0	     6	     7	    12	     6	    13	     0	     0	     0	     0	     7	     0	     9	    12	     8	     0	     0	     6	     0	     0	     0	     0	     3	    32	     0	     0	     2	    20	     0	     0	    20	     0	     2	     0	     2	     0	     2	     0	     0	     0	     1	     0	     0	     2	     0	     0	     0	     0	     7	     7	     0	     1	     0	     0	     8	     6	     0	     0	     3	     0	     0	     0	     3	     3	     9	     0	     0	     3	     0	     0	     0	     3	     8	     6	     0	     0	     9	     0	     8	     1	     0	     0	     4	     0	     4	     0	     0	     0	     0	    11	     1	     0	     0	     1	     0	     3	     4	     0	     5	     0	     0	     9	     2	     0	     0	     0	     7	     7	     0	     0	     0	     3	     4	     0	     7	     0	     0	     6	     6	     3	     0	     8	     9	     0	     0	     0	     0	     0	     0	     1	     0	     0	     0	     0
       2	   2	  6630	  3952	   161	    23	   160	    55	     0	    33	     0	     0	     0	     0	     0	    94	    16	     0	     0	    51	    10	     0	     0	     0	    23	     0	     0	     0	     0	    21	     3	    25	     5	    10	     0	     0	     0	     0	     0	    21	    49	     0	    38	     0	     0	     0	     0	     0	     0	    26	     0	     0	    23	     0	    16	    30	     0	     0	     0	     3	     0	     7	    17	     3	     8	    18	     6	     0	     0	     0	    13	     0	    27	    30	     0	     0	     0	     0	     0	     5	     2	    31	    24	     9	     4	     0	    15	     0	    21	     0	    12	     0	     0	    11	     5	     4	     0	     0	    11	    14	    18	     0	    14	     0	     0	    16	     0	     7	    11	     0	     4	     9	     6	     3	     0	     9	     1	     7	     0	     7	     0	     0	     4	     0	     5	     3	     0	     0	     0	     2	     0	     0	     7	     0	     0	    12	     5	     6	     4	     0	     0	     4	    12	     0	     0	     0	     0	     0	     7	     2	     0	     5	     2	     0	     0	     1	     0	     0	     9	     0	     0	     0	     0	    14	     1	     0	     0	     4	     9	     0	     0	     0	     6	    14	     7	    11	     0	     9	     0	     0	     1	     1	     0	     0	     0	     0	     0	     5	     0	     0	     9	     0	     0	     0	     9	     7	     0	     0	     3	     5	     0	     0	     0	     6	     6	     0	     0	     0	     0	     5	     5	     0	     0	     2	     3	     0	     0	     1	     0	     2	     0	     4
       2	   2	  6928	  4377	   276	    61	   285	     0	    67	    95	     0	     0	     0	    64	    51	     0	     0	     0	    47	    94	     0	     0	     0	    35	    42	     0	    34	     0	     0	     0	     0	    13	     0	     0	    37	    24	     0	    12	     0	    72	    18	    51	     0	     9	    26	     0	     0	     0	    34	     0	     0	     0	     0	     0	     0	    19	     0	     0	    14	    10	    15	    12	     0	     0	    52	    48	     0	     0	     0	    12	    21	     0	    25	     0	     6	     0	     0	     0	     0	     2	     0	     0	    15	     0	     0	     0	     5	    20	     0	    14	    21	     0	     0	     0	     0	     4	     0	    10	     3	     0	    21	    16	     9	     0	     2	     0	     0	     0	     0	    11	     0	     0	     1	     0	    24	     0	     8	     0	     9	     8	     2	     0	     2	     6	     0	     7	     1	     2	     1	     0	     0	     0	     0	     6	     0	     0	     6	     0	     6	     0	     7	     6	     0	     3	     0	     0	     4	     3	     0	     0	    13	     0	     0	     0	     0	     0	     0	     0	     0	     0	     3	    10	     0	     7	     7	     0	     1	     0	    13	     2	     0	     0	     0	     1	     0	     0	    13	    12	     0	     1	     8	     3	     0	     2	     0	     0	     3	     0	     1	     1	     0	     0	     0	     2	     0	     4	     0	     0	     0	     6	     0	     0	     3	     2	    12	     4	     0	     0	     4	     4	     0	     1	     0	     4	     5	     0	     0	     0	     0	     2	     3	     2
